Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Apartamento para comprar com 77 m², 2 quartos, 1 banheiro, 1 vaga em
Nova Vila Maria, Rio Verde",R$ 420.000,Nova Vila Maria,Rio Verde,Rua das Turmalinas,77 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-nova-vila-maria-rio-verde-77m2-id-2862232771/?source=ranking%2Crp
"Sobrado para comprar com 404 m², 3 quartos, 4 banheiros, 3 vagas em
Setor Central, Rio Verde",R$ 1.315.000,Setor Central,Rio Verde,Rua Laudemiro José Bueno,404 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-setor-central-rio-verde-404m2-id-2854039325/?source=ranking%2Crp
"Lote/Terreno para comprar com 251 m² em
Lindolfina, Rio Verde",R$ 170.000,Lindolfina,Rio Verde,N/A,251 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-lindolfina-rio-verde-251m2-id-2630216689/?source=ranking%2Crp
"Casa para comprar com 202 m², 3 quartos, 6 banheiros, 3 vagas em
Residencial Solar dos Ataídes 2ª Etapa, Rio Verde",R$ 1.150.000,Residencial Solar dos Ataídes 2ª Etapa,Rio Verde,Rua SA - 17,202 m²,3,6,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-solar-dos-ataides-2-etapa-rio-verde-202m2-id-2837895622/?source=ranking%2Crp
"Casa para comprar com 86 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Arco Iris, Rio Verde",R$ 450.000,Residencial Arco Iris,Rio Verde,Rua da Chapadinha,86 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-arco-iris-rio-verde-86m2-id-2799417941/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 500.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,105 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-canaa-ii-rio-verde-105m2-id-2836101535/?source=ranking%2Crp
"Casa para comprar com 150 m², 3 quartos, 1 banheiro, 2 vagas em
Vila Mariana Prolongamento, Rio Verde",R$ 240.000,Vila Mariana Prolongamento,Rio Verde,Rua A,150 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-mariana-prolongamento-rio-verde-150m2-id-2834055933/?source=ranking%2Crp
"Casa para comprar com 153 m², 3 quartos, 5 banheiros, 4 vagas em
Residencial Campos Elíseos, Rio Verde",R$ 1.390.000,Residencial Campos Elíseos,Rio Verde,Rua Aladino Darelli,153 m²,3,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavabo-residencial-campos-eliseos-rio-verde-153m2-id-2849372217/?source=ranking%2Crp
"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga em
Parque Laranjeiras, Rio Verde",R$ 310.000,Parque Laranjeiras,Rio Verde,N/A,46 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-parque-laranjeiras-rio-verde-46m2-id-2864268654/?source=ranking%2Crp
"Casa para comprar com 208 m², 4 quartos, 3 banheiros em
Residencial Canaã, Rio Verde",R$ 583.000,Residencial Canaã,Rio Verde,Rua Bebé Borges,208 m²,4,3,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-escritorio-residencial-canaa-rio-verde-208m2-id-2825293719/?source=ranking%2Crp
"Imóvel para comprar com 250 m², 3 quartos, 4 banheiros, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 1.400.000,Residencial Interlagos,Rio Verde,Rua João Leão Cruvinel,250 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-residencial-interlagos-rio-verde-250m2-id-2795026716/?source=ranking%2Crp
"Sobrado para comprar com 190 m², 2 quartos, 2 banheiros em
Parque Dom Miguel, Rio Verde",R$ 280.000,Parque Dom Miguel,Rio Verde,Avenida Dom Miguel,190 m²,2,2,N/A,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-parque-dom-miguel-rio-verde-190m2-id-2846222822/?source=ranking%2Crp
"Lote/Terreno para comprar com 8583 m² em
Jardim Presidente, Rio Verde",R$ 71.166.000,Jardim Presidente,Rio Verde,N/A,8583 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-presidente-rio-verde-8583m2-id-2624434352/?source=ranking%2Crp
"Apartamento para comprar com 80 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Gameleira, Rio Verde",R$ 420.000,Residencial Gameleira,Rio Verde,N/A,80 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-residencial-gameleira-rio-verde-80m2-id-2854793918/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 1 banheiro, 2 vagas em
Loteamento Gameleira, Rio Verde",R$ 548.000,Loteamento Gameleira,Rio Verde,N/A,105 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavabo-loteamento-gameleira-rio-verde-105m2-id-2784318113/?source=ranking%2Crp
"Casa para comprar com 166 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Central, Rio Verde",R$ 1.199.221,Setor Central,Rio Verde,Rua Osório Coelho de Moraes,166 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-central-rio-verde-166m2-id-2864686692/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 10 m², 3 quartos, 5 banheiros em
Fazenda São Tomaz, Rio Verde",R$ 1.250.000,Fazenda São Tomaz,Rio Verde,N/A,10 m²,3,5,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-fazenda-sao-tomaz-rio-verde-10m2-id-2808702814/?source=ranking%2Crp
"Ponto comercial/Loja/Box para comprar com 256 m², 2 quartos, 4 banheiros, 3 vagas em
Santo Agostinho, Rio Verde",R$ 375.000,Santo Agostinho,Rio Verde,Rua Tocantins,256 m²,2,4,3,https://www.zapimoveis.com.br/imovel/venda-loja-salao-2-quartos-santo-agostinho-rio-verde-256m2-id-2765446924/?source=ranking%2Crp
"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 360.000,Residencial Interlagos,Rio Verde,N/A,60 m²,2,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-residencial-interlagos-rio-verde-60m2-id-2864268961/?source=ranking%2Crp
"Casa para comprar com 126 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 630.000,Residencial Canaã II,Rio Verde,Alameda das Orquídeas,126 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-armario-de-cozinha-residencial-canaa-ii-rio-verde-126m2-id-2822907921/?source=ranking%2Crp
"Casa para comprar com 126 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 630.000,Residencial Canaã II,Rio Verde,N/A,126 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-canaa-ii-rio-verde-126m2-id-2864249660/?source=ranking%2Crp
"Apartamento para comprar com 90 m², 3 quartos, 2 banheiros, 2 vagas em
Parque Bandeirante, Rio Verde",R$ 530.000,Parque Bandeirante,Rio Verde,N/A,90 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-parque-bandeirante-rio-verde-90m2-id-2847637830/?source=ranking%2Crp
"Apartamento para comprar com 53 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Europa, Rio Verde",R$ 400.000,Jardim Europa,Rio Verde,Rua Silma Rodovalho,53 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-europa-rio-verde-53m2-id-2755244601/?source=ranking%2Crp
"Casa para comprar com 77 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim América, Rio Verde",R$ 380.000,Jardim América,Rio Verde,N/A,77 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-jardim-america-rio-verde-77m2-id-2771585042/?source=ranking%2Crp
"Lote/Terreno para comprar com 10 m² em
Cidade Jardim I e II, Rio Verde",R$ 199.420,Cidade Jardim I e II,Rio Verde,N/A,10 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-jardim-i-e-ii-rio-verde-10m2-id-2803999134/?source=ranking%2Crp
"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 3 vagas em
Residencial Parque dos Ipês, Rio Verde",R$ 420.000,Residencial Parque dos Ipês,Rio Verde,Rua 1,70 m²,3,2,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-quintal-residencial-parque-dos-ipes-rio-verde-70m2-id-2794348623/?source=ranking%2Crp
"Casa para comprar com 55 m², 1 quarto, 1 banheiro, 2 vagas em
Jardim Floresta, Rio Verde",R$ 310.000,Jardim Floresta,Rio Verde,N/A,55 m²,1,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-jardim-floresta-rio-verde-55m2-id-2833421418/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 2 banheiros, 3 vagas em
Setor Universitário, Rio Verde",R$ 500.000,Setor Universitário,Rio Verde,N/A,63 m²,2,2,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-setor-universitario-rio-verde-63m2-id-2852956399/?source=ranking%2Crp
"Casa para comprar com 89 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Floresta, Rio Verde",R$ 370.000,Jardim Floresta,Rio Verde,N/A,89 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-porcelanato-jardim-floresta-rio-verde-89m2-id-2814868122/?source=ranking%2Crp
"Casa para comprar com 88 m², 3 quartos, 1 banheiro, 2 vagas em
Santo Agostinho, Rio Verde",R$ 450.000,Santo Agostinho,Rio Verde,N/A,88 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-santo-agostinho-rio-verde-88m2-id-2837591022/?source=ranking%2Crp
"Apartamento para comprar com 82 m², 2 quartos, 1 banheiro, 2 vagas em
Vila Baylão, Rio Verde",R$ 470.000,Vila Baylão,Rio Verde,N/A,82 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-baylao-rio-verde-82m2-id-2843592516/?source=ranking%2Crp
"Casa para comprar com 72 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Pauzanes, Rio Verde",R$ 420.000,Setor Pauzanes,Rio Verde,Rua Alan Kardec,72 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-setor-pauzanes-rio-verde-72m2-id-2829500515/?source=ranking%2Crp
"Casa para comprar com 230 m², 3 quartos, 4 banheiros, 3 vagas em
Condomínio Solar do Bosque, Rio Verde",R$ 2.350.000,Condomínio Solar do Bosque,Rio Verde,Rua Solar 01,230 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-infraestrutura-internet-condominio-solar-do-bosque-rio-verde-230m2-id-2855655776/?source=ranking%2Crp
"Casa para comprar com 230 m², 3 quartos, 2 banheiros, 5 vagas em
Medeiros, Rio Verde",R$ 650.000,Medeiros,Rio Verde,N/A,230 m²,3,2,5,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-medeiros-rio-verde-230m2-id-2840061661/?source=ranking%2Crp
"Apartamento para comprar com 69 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Morada do Sol, Rio Verde",R$ 600.000,Setor Morada do Sol,Rio Verde,N/A,69 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-morada-do-sol-rio-verde-69m2-id-2804714626/?source=ranking%2Crp
"Casa para comprar com 157 m², 4 quartos, 2 banheiros, 2 vagas em
Parque Dom Miguel, Rio Verde",R$ 270.000,Parque Dom Miguel,Rio Verde,N/A,157 m²,4,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-parque-dom-miguel-rio-verde-157m2-id-2811138133/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 2894 m² em
Área Rural de Rio Verde, Rio Verde",R$ 725.290,Área Rural de Rio Verde,Rio Verde,N/A,2894 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-area-rural-de-rio-verde-rio-verde-2894m2-id-2543404440/?source=ranking%2Crp
"Casa para comprar com 90 m², 3 quartos, 1 banheiro, 2 vagas em
Loteamento Gameleira, Rio Verde",R$ 520.000,Loteamento Gameleira,Rio Verde,Avenida Adão Mota,90 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-loteamento-gameleira-rio-verde-90m2-id-2863147503/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 10 m², 1 quarto, 1 banheiro em
Setor Central, Rio Verde",R$ 10.500.000,Setor Central,Rio Verde,N/A,10 m²,1,1,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-1-quarto-setor-central-rio-verde-10m2-id-2814934349/?source=ranking%2Crp
"Casa para comprar com 131 m², 3 quartos, 3 banheiros, 4 vagas em
Residencial Campos Elíseos, Rio Verde",R$ 710.000,Residencial Campos Elíseos,Rio Verde,Avenida Sebastião Fonseca,131 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-residencial-campos-eliseos-rio-verde-131m2-id-2849374120/?source=ranking%2Crp
"Casa para comprar com 155 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 795.000,Residencial Interlagos,Rio Verde,Rua José Leão Cruvinel,155 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-interlagos-rio-verde-155m2-id-2861167483/?source=ranking%2Crp
"Casa para comprar com 98 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Campos Elíseos, Rio Verde",R$ 550.000,Residencial Campos Elíseos,Rio Verde,N/A,98 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-campos-eliseos-rio-verde-98m2-id-2712357200/?source=ranking%2Crp
"Casa para comprar com 112 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Gameleira, Rio Verde",R$ 700.000,Residencial Gameleira,Rio Verde,Rua RG 17,112 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-gameleira-rio-verde-112m2-id-2835243728/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas em
Condomínio Yes Garden, Rio Verde",R$ 560.000,Condomínio Yes Garden,Rio Verde,N/A,77 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-lavanderia-coletiva-condominio-yes-garden-rio-verde-77m2-id-2854066315/?source=ranking%2Crp
"Casa para comprar com 140 m², 3 quartos, 2 banheiros em
Solar Monte Sião, Rio Verde",R$ 350.000,Solar Monte Sião,Rio Verde,Rua das Borboletas,140 m²,3,2,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-solar-monte-siao-rio-verde-140m2-id-2852675931/?source=ranking%2Crp
"Casa para comprar com 145 m², 3 quartos, 2 banheiros, 4 vagas em
Residencial Gameleira, Rio Verde",R$ 670.000,Residencial Gameleira,Rio Verde,Rua do Jatobá,145 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-gourmet-residencial-gameleira-rio-verde-145m2-id-2849373619/?source=ranking%2Crp
"Lote/Terreno para comprar com 451 m² em
Hamoa Resort Residencial, Rio Verde",R$ 220.000,Hamoa Resort Residencial,Rio Verde,N/A,451 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-hamoa-resort-residencial-rio-verde-451m2-id-2800247836/?source=ranking%2Crp
"Casa para comprar com 140 m², 3 quartos, 1 banheiro, 3 vagas em
Residencial Canaã II, Rio Verde",R$ 650.000,Residencial Canaã II,Rio Verde,N/A,140 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-residencial-canaa-ii-rio-verde-140m2-id-2784705722/?source=ranking%2Crp
"Casa para comprar com 150 m², 3 quartos, 3 banheiros, 4 vagas em
Vila Amália, Rio Verde",R$ 930.000,Vila Amália,Rio Verde,Rua 10,150 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-na-varanda-vila-amalia-rio-verde-150m2-id-2817774414/?source=ranking%2Crp
"Casa para comprar com 83 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Recanto dos Ipês, Rio Verde",R$ 399.000,Residencial Recanto dos Ipês,Rio Verde,N/A,83 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-closet-residencial-recanto-dos-ipes-rio-verde-83m2-id-2859591453/?source=ranking%2Crp
"Casa para comprar com 142 m², 3 quartos, 1 banheiro, 2 vagas em
São Joaquim, Rio Verde",R$ 725.000,São Joaquim,Rio Verde,N/A,142 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavabo-sao-joaquim-rio-verde-142m2-id-2831692672/?source=ranking%2Crp
"Casa para comprar com 95 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 430.000,Residencial Canaã II,Rio Verde,N/A,95 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-canaa-ii-rio-verde-95m2-id-2848678134/?source=ranking%2Crp
"Casa para comprar com 286 m², 4 quartos, 3 banheiros em
Setor Central, Rio Verde",R$ 950.000,Setor Central,Rio Verde,Rua Osório Coelho de Moraes,286 m²,4,3,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-setor-central-rio-verde-286m2-id-2832034220/?source=ranking%2Crp
"Casa para comprar com 173 m², 3 quartos, 2 banheiros, 2 vagas em
Santo Antônio de Lisboa, Rio Verde",R$ 720.000,Santo Antônio de Lisboa,Rio Verde,Rua Duque de Caxias,173 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ar-condicionado-santo-antonio-de-lisboa-rio-verde-173m2-id-2861858458/?source=ranking%2Crp
"Casa para comprar com 77 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim América, Rio Verde",R$ 380.000,Jardim América,Rio Verde,N/A,77 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-america-rio-verde-77m2-id-2771583728/?source=ranking%2Crp
"Casa para comprar com 82 m², 3 quartos, 1 banheiro, 2 vagas em
São Joaquim, Rio Verde",R$ 385.000,São Joaquim,Rio Verde,N/A,82 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-sao-joaquim-rio-verde-82m2-id-2828348561/?source=ranking%2Crp
"Casa para comprar com 70 m², 2 quartos, 1 banheiro em
Parque Dom Miguel, Rio Verde",R$ 250.000,Parque Dom Miguel,Rio Verde,Avenida Dom Miguel,70 m²,2,1,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-parque-dom-miguel-rio-verde-70m2-id-2842238420/?source=ranking%2Crp
"Casa para comprar com 252 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 1.600.000,Residencial Interlagos,Rio Verde,Rua Ricardo Guimarães Machado,252 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-residencial-interlagos-rio-verde-252m2-id-2865129103/?source=ranking%2Crp
"Apartamento para comprar com 68 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Moreira Ataídes, Rio Verde",R$ 340.000,Vila Moreira Ataídes,Rio Verde,N/A,68 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-vila-moreira-ataides-rio-verde-68m2-id-2797641322/?source=ranking%2Crp
"Casa para comprar com 76 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Recanto dos Ipês, Rio Verde",R$ 420.000,Residencial Recanto dos Ipês,Rio Verde,N/A,76 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-recanto-dos-ipes-rio-verde-76m2-id-2814868220/?source=ranking%2Crp
"Casa para comprar com 176 m², 4 quartos, 2 banheiros, 3 vagas em
Parque Solar do Agreste B, Rio Verde",R$ 1.100.000,Parque Solar do Agreste B,Rio Verde,Rua D,176 m²,4,2,3,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-armario-de-cozinha-parque-solar-do-agreste-b-rio-verde-176m2-id-2713695190/?source=ranking%2Crp
"Lote/Terreno para comprar com 447 m² em
Residencial Canaã, Rio Verde",R$ 445.000,Residencial Canaã,Rio Verde,N/A,447 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-canaa-rio-verde-447m2-id-2845082548/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Gameleira, Rio Verde",R$ 550.000,Residencial Gameleira,Rio Verde,Rua RG 17,105 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-gameleira-rio-verde-105m2-id-2835060638/?source=ranking%2Crp
"Casa para comprar com 156 m², 3 quartos, 4 banheiros, 3 vagas em
Residencial Canaã II, Rio Verde",R$ 1.650.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,156 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-armario-embutido-residencial-canaa-ii-rio-verde-156m2-id-2807875728/?source=ranking%2Crp
"Casa para comprar com 145 m², 3 quartos, 3 banheiros, 4 vagas em
Residencial Campos Elíseos, Rio Verde",R$ 790.000,Residencial Campos Elíseos,Rio Verde,Avenida João Dias da Fonseca,145 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-blindex-residencial-campos-eliseos-rio-verde-145m2-id-2759544113/?source=ranking%2Crp
"Casa para comprar com 125 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Canaã, Rio Verde",R$ 790.000,Residencial Canaã,Rio Verde,Rua Bebé Borges,125 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavabo-residencial-canaa-rio-verde-125m2-id-2851201139/?source=ranking%2Crp
"Apartamento para comprar com 59 m², 2 quartos, 2 banheiros, 1 vaga em
Condomínio Yes Garden, Rio Verde",R$ 420.000,Condomínio Yes Garden,Rio Verde,N/A,59 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-condominio-yes-garden-rio-verde-59m2-id-2860987455/?source=ranking%2Crp
"Apartamento para comprar com 72 m², 3 quartos, 1 banheiro, 1 vaga em
Nova Vila Maria, Rio Verde",R$ 335.000,Nova Vila Maria,Rio Verde,N/A,72 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-nova-vila-maria-rio-verde-72m2-id-2824765417/?source=ranking%2Crp
"Casa para comprar com 126 m², 3 quartos, 3 banheiros, 3 vagas em
Loteamento Gameleira, Rio Verde",R$ 680.000,Loteamento Gameleira,Rio Verde,N/A,126 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-loteamento-gameleira-rio-verde-126m2-id-2847453325/?source=ranking%2Crp
"Casa para comprar com 140 m², 3 quartos, 1 banheiro, 2 vagas em
De Lourdes, Rio Verde",R$ 650.000,De Lourdes,Rio Verde,N/A,140 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-de-lourdes-rio-verde-140m2-id-2765696521/?source=ranking%2Crp
"Casa para comprar com 60 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Recanto dos Ipês, Rio Verde",R$ 320.000,Residencial Recanto dos Ipês,Rio Verde,N/A,60 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-porcelanato-residencial-recanto-dos-ipes-rio-verde-60m2-id-2830569518/?source=ranking%2Crp
"Apartamento para comprar com 85 m², 3 quartos, 2 banheiros, 1 vaga em
Parque Bandeirante, Rio Verde",R$ 480.000,Parque Bandeirante,Rio Verde,Rua 11,85 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-parque-bandeirante-rio-verde-85m2-id-2852877613/?source=ranking%2Crp
"Casa para comprar com 88 m², 3 quartos, 1 banheiro, 2 vagas em
Loteamento Gameleira, Rio Verde",R$ 525.000,Loteamento Gameleira,Rio Verde,N/A,88 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-loteamento-gameleira-rio-verde-88m2-id-2551768803/?source=ranking%2Crp
"Casa para comprar com 74 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 375.000,Residencial Canaã II,Rio Verde,N/A,74 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-canaa-ii-rio-verde-74m2-id-2756629124/?source=ranking%2Crp
"Casa para comprar com 165 m², 3 quartos, 1 banheiro em
Residencial Interlagos, Rio Verde",R$ 1.250.000,Residencial Interlagos,Rio Verde,Rua Jerônimo Reis Costa,165 m²,3,1,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-interlagos-rio-verde-165m2-id-2864659282/?source=ranking%2Crp
"Imóvel comercial para comprar com 160 m², 2 quartos, 1 banheiro, 2 vagas em
Setor Pauzanes, Rio Verde",R$ 380.000,Setor Pauzanes,Rio Verde,N/A,160 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-setor-pauzanes-rio-verde-160m2-id-2636813062/?source=ranking%2Crp
"Casa para comprar com 70 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Maranata, Rio Verde",R$ 350.000,Residencial Maranata,Rio Verde,N/A,70 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-maranata-rio-verde-70m2-id-2759611715/?source=ranking%2Crp
"Casa para comprar com 125 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 690.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,125 m²,3,3,2-3,
"Casa para comprar com 89 m², 3 quartos, 2 banheiros, 1 vaga em
Setor Pauzanes, Rio Verde",R$ 320.000,Setor Pauzanes,Rio Verde,Rua Garibaldi Leão,89 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-pauzanes-rio-verde-89m2-id-2847318126/?source=ranking%2Crp
"Apartamento para comprar com 69 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 450.000,Residencial Interlagos,Rio Verde,N/A,69 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-residencial-interlagos-rio-verde-69m2-id-2671216801/?source=ranking%2Crp
