Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Apartamento para comprar com 76 m², 2 quartos, 3 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 700.000,Parque Amazônia,Goiânia,Avenida Transbrasiliana,76 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-parque-amazonia-goiania-76m2-id-2858001802/?source=ranking%2Crp
"Casa para comprar com 198 m², 3 quartos, 2 banheiros, 4 vagas em
Residencial das Acácias, Goiânia",R$ 1.350.000,Residencial das Acácias,Goiânia,N/A,198 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-das-acacias-goiania-198m2-id-2829145218/?source=ranking%2Crp
"Apartamento para comprar com 54 m², 1 quarto, 1 banheiro, 1 vaga em
Jardim Goiás, Goiânia",R$ 450.000,Jardim Goiás,Goiânia,Rua Castorina Bittencourt Alves,54 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-jardim-goias-goiania-54m2-id-2829140740/?source=ranking%2Crp
"Apartamento para comprar com 105 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 730.000,Setor Bueno,Goiânia,N/A,105 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-105m2-id-2856435248/?source=ranking%2Crp
"Lote/Terreno para comprar com 1191 m² em
Rodoviário, Goiânia",R$ 3.000.000,Rodoviário,Goiânia,Rua da Imprensa,1191 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-rodoviario-goiania-1191m2-id-2852827017/?source=ranking%2Crp
"Apartamento para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Bueno, Goiânia",R$ 791.550,Setor Bueno,Goiânia,Rua T 29,100 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-100m2-id-2862271155/?source=ranking%2Crp
"Apartamento para comprar com 150 m², 3 quartos, 5 banheiros, 2 vagas em
Serrinha, Goiânia",R$ 1.703.800,Serrinha,Goiânia,N/A,150 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-serrinha-goiania-150m2-id-2757187213/?source=ranking%2Crp
"Apartamento para comprar com 98 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 850.000,Setor Bueno,Goiânia,Rua T 28,98 m²,3,2-5,2,
"Apartamento para comprar com 69 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 750.000,Setor Bueno,Goiânia,Rua T 30,69 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-69m2-id-2857477357/?source=ranking%2Crp
"Imóvel comercial para comprar com 355 m², 4 quartos, 4 banheiros, 7 vagas em
Setor Sul, Goiânia",R$ 2.250.000,Setor Sul,Goiânia,Rua 124,355 m²,4,4,7,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-setor-sul-goiania-355m2-id-2852079334/?source=ranking%2Crp
"Apartamento para comprar com 142 m², 3 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.800.000,Setor Bueno,Goiânia,Rua T 71,142 m²,3,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-142m2-id-2818642759/?source=ranking%2Crp
"Apartamento para comprar com 76 m², 2 quartos, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 942.859,Setor Bueno,Goiânia,Avenida T 2,76 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-bueno-goiania-76m2-id-2838388943/?source=ranking%2Crp
"Apartamento para comprar com 118 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim Atlântico, Goiânia",R$ 995.000,Jardim Atlântico,Goiânia,Avenida Copacabana,118 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-atlantico-goiania-118m2-id-2865199653/?source=ranking%2Crp
"Apartamento para comprar com 50 m², 1 quarto, 2 banheiros em
Setor Bueno, Goiânia",R$ 500.000,Setor Bueno,Goiânia,Avenida T 9,50 m²,1,2,N/A,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-acesso-24-horas-setor-bueno-goiania-50m2-id-2705644914/?source=ranking%2Crp
"Sala/Conjunto para comprar com 60 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 658.628,Aeroviário,Goiânia,Avenida Anhanguera,60 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-aeroviario-goiania-60m2-id-2854413527/?source=ranking%2Crp
"Imóvel para comprar com 49 m², 1 quarto, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 650.000,Setor Marista,Goiânia,Avenida 136,49 m²,1,2,1,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-setor-marista-goiania-49m2-id-2861005321/?source=ranking%2Crp
"Casa de condomínio para comprar com 231 m², 3 quartos, 4 banheiros, 2 vagas em
Fazenda Vau das Pombas, Goiânia",R$ 2.450.000,Fazenda Vau das Pombas,Goiânia,Rodovia GO-020,231 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-fazenda-vau-das-pombas-goiania-231m2-id-2834945822/?source=ranking%2Crp
"Apartamento para comprar com 90 m², 3 quartos, 3 banheiros, 2 vagas em
Fazenda Santa Rita - Residencial Invent Total Club, Goiânia",R$ 750.000,Fazenda Santa Rita - Residencial Invent Total Club,Goiânia,Avenida Trieste,90 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-fazenda-santa-rita-residencial-invent-total-club-goiania-90m2-id-2864581563/?source=ranking%2Crp
"Casa de Vila para comprar com 120 m², 3 quartos, 2 banheiros, 4 vagas em
Chácaras Bom Retiro, Goiânia",R$ 350.000,Chácaras Bom Retiro,Goiânia,Rodovia GO-080,120 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-3-quartos-chacaras-bom-retiro-goiania-go-120m2-id-2861150880/?source=ranking%2Crp
"Casa de condomínio para comprar com 390 m², 4 quartos, 1 banheiro, 2 vagas em
Alphaville Flamboyant Residencial Araguaia, Goiânia",R$ 4.850.000,Alphaville Flamboyant Residencial Araguaia,Goiânia,Avenida Vale Verde,390 m²,4,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-alphaville-araguaia-goiania-go-390m2-id-2771731213/?source=ranking%2Crp
"Apartamento para comprar com 130 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.160.000,Setor Bueno,Goiânia,Rua T 27,130 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-go-130m2-id-2841497917/?source=ranking%2Crp
"Lote/Terreno para comprar com 2522 m² em
Vila Mauá, Goiânia",R$ 7.000.000,Vila Mauá,Goiânia,Rua Borba Gato,2522 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-vila-maua-goiania-2522m2-id-2859505875/?source=ranking%2Crp
"Apartamento para comprar com 116 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.120.000,Setor Marista,Goiânia,Rua 1121,116 m²,3,3,2,
"Casa para comprar com 130 m², 3 quartos, 3 banheiros, 2 vagas em
Capuava, Goiânia",R$ 650.000,Capuava,Goiânia,Rua da República,130 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-capuava-goiania-130m2-id-2846524041/?source=ranking%2Crp
"Apartamento para comprar com 114 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.040.000,Setor Bueno,Goiânia,Rua T 51,114 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-114m2-id-2740064544/?source=ranking%2Crp
"Apartamento para comprar com 98 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Aeroporto, Goiânia",R$ 680.000,Setor Aeroporto,Goiânia,Rua 13 A,98 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-aeroporto-goiania-98m2-id-2830230881/?source=ranking%2Crp
"Lote/Terreno para comprar com 726 m² em
Parque Cidade, Goiânia",R$ 1.800.000,Parque Cidade,Goiânia,N/A,726 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-academia-parque-cidade-goiania-726m2-id-2864004478/?source=ranking%2Crp
"Apartamento para comprar com 92 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Bueno, Goiânia",R$ 725.000,Setor Bueno,Goiânia,Rua T 29,92 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-92m2-id-2842070344/?source=ranking%2Crp
"Apartamento para comprar com 99-100 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Marista, Goiânia",R$ 850.000,Setor Marista,Goiânia,Rua Mário Bittar,99-100 m²,3,1-5,2,
"Apartamento para comprar com 65 m², 2 quartos, 3 banheiros, 1 vaga em
Jardim Goiás, Goiânia",R$ 625.000,Jardim Goiás,Goiânia,Rua 77,65 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-goias-goiania-65m2-id-2829114022/?source=ranking%2Crp
"Sala/Conjunto para comprar com 518 m², 1 banheiro em
Jardim América, Goiânia",R$ 1.200.000,Jardim América,Goiânia,Avenida C104,518 m²,N/A,1,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-jardim-america-goiania-518m2-id-2816362943/?source=ranking%2Crp
"Casa de condomínio para comprar com 224 m², 4 quartos, 6 banheiros, 1 vaga em
Residencial Goiânia Golfe Clube, Goiânia",R$ 1.980.000,Residencial Goiânia Golfe Clube,Goiânia,N/A,224 m²,4,6,1,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-residencial-goiania-golfe-clube-goiania-224m2-id-2864946881/?source=ranking%2Crp
"Apartamento para comprar com 145 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.305.000,Setor Bueno,Goiânia,Rua T 53,145 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bueno-goiania-145m2-id-2843204328/?source=ranking%2Crp
"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim América, Goiânia",R$ 649.000,Jardim América,Goiânia,Rua C155,64 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-jardim-america-goiania-64m2-id-2799802641/?source=ranking%2Crp
"Apartamento para comprar com 51 m², 2 quartos, 1 banheiro, 1 vaga em
Chácaras Dona Gê, Goiânia",R$ 380.000,Chácaras Dona Gê,Goiânia,Rua Luiz Barbosa,51 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-chacaras-dona-ge-goiania-51m2-id-2827264240/?source=ranking%2Crp
"Apartamento para comprar com 94 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 900.000,Setor Bueno,Goiânia,Rua T 30,94 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-94m2-id-2839975158/?source=ranking%2Crp
"Apartamento para comprar com 134 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.990.000,Setor Bueno,Goiânia,Rua T 30,134 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-134m2-id-2845140615/?source=ranking%2Crp
"Apartamento para comprar com 83 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 557.000,Setor Bueno,Goiânia,Rua T 36,83 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-interfone-setor-bueno-goiania-83m2-id-2833564918/?source=ranking%2Crp
"Apartamento para comprar com 44 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 535.000,Setor Bueno,Goiânia,Rua T 53,44 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-bueno-goiania-44m2-id-2843479331/?source=ranking%2Crp
"Apartamento para comprar com 58 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 420.000,Vila Rosa,Goiânia,Rua Alaor Mendonça,58 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-58m2-id-2840135617/?source=ranking%2Crp
"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 762.000,Setor Marista,Goiânia,Rua 1144,60 m²,2,2,1,
"Lote/Terreno para comprar com 1250 m² em
Residencial Goiânia Golfe Clube, Goiânia",R$ 2.250.000,Residencial Goiânia Golfe Clube,Goiânia,Rua GGC24,1250 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-quadra-poliesportiva-residencial-goiania-golfe-clube-goiania-1250m2-id-2629738460/?source=ranking%2Crp
"Apartamento para comprar com 247 m², 3 quartos, 4 banheiros, 3 vagas em
Setor Marista, Goiânia",R$ 3.350.000,Setor Marista,Goiânia,Rua 30,247 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-247m2-id-2858310961/?source=ranking%2Crp
"Apartamento para comprar com 97 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Sudoeste, Goiânia",R$ 495.000,Setor Sudoeste,Goiânia,Avenida C11,97 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-sudoeste-goiania-97m2-id-2860884968/?source=ranking%2Crp
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 620.000,Setor Marista,Goiânia,Rua 1141,56 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-56m2-id-2864006360/?source=ranking%2Crp
"Apartamento para comprar com 107 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Central, Goiânia",R$ 1.200.000,Setor Central,Goiânia,Rua 7,107 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-central-goiania-107m2-id-2865161970/?source=ranking%2Crp
"Apartamento para comprar com 113 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.112.000,Setor Marista,Goiânia,Rua 143,113 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-113m2-id-2751794138/?source=ranking%2Crp
"Apartamento para comprar com 67 m², 1 quarto, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 700.000,Setor Bueno,Goiânia,Rua T 37,67 m²,1,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-setor-bueno-goiania-67m2-id-2790601123/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 810.000,Setor Marista,Goiânia,Rua Amélia Artiaga Jardim,77 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-marista-goiania-go-77m2-id-2819845538/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Goiás, Goiânia",R$ 1.050.000,Jardim Goiás,Goiânia,N/A,110 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-goias-goiania-go-110m2-id-2850783528/?source=ranking%2Crp
"Apartamento para comprar com 112 m², 4 quartos, 3 banheiros, 1 vaga em
Setor Oeste, Goiânia",R$ 500.000,Setor Oeste,Goiânia,Rua 3,112 m²,4,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-oeste-goiania-go-112m2-id-2847099898/?source=ranking%2Crp
"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Europa, Goiânia",R$ 550.000,Jardim Europa,Goiânia,Rua Puccini,64 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-europa-goiania-64m2-id-2798130735/?source=ranking%2Crp
"Apartamento para comprar com 92-93 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 806.000,Setor Bueno,Goiânia,N/A,92-93 m²,2,3,1,
"Apartamento para comprar com 157 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.910.005,Setor Bueno,Goiânia,Rua T 38,157 m²,3,5,2,
"Apartamento para comprar com 48 m², 1 quarto, 1 banheiro, 1 vaga em
Jardim Goiás, Goiânia",R$ 499.000,Jardim Goiás,Goiânia,Avenida H,48 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-jardim-goias-goiania-48m2-id-2829568919/?source=ranking%2Crp
"Apartamento para comprar com 45 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Marista, Goiânia",R$ 470.000,Setor Marista,Goiânia,Rua 15,45 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-setor-marista-goiania-45m2-id-2790522920/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 480.000,Vila Rosa,Goiânia,Rua Gentil Pinto,63 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-varanda-vila-rosa-goiania-63m2-id-2848537690/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 859.000,Jardim América,Goiânia,Rua C152,110 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-110m2-id-2857654282/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Alto da Glória, Goiânia",R$ 699.999,Vila Alto da Glória,Goiânia,Rua Ituiutaba,77 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-alto-da-gloria-goiania-77m2-id-2854676516/?source=ranking%2Crp
"Apartamento para comprar com 122 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 1.083.780,Jardim América,Goiânia,Rua C 234,122 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-122m2-id-2852859651/?source=ranking%2Crp
"Apartamento para comprar com 74 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 1.010.000,Setor Bueno,Goiânia,Rua T 30,74 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-setor-bueno-goiania-74m2-id-2809415820/?source=ranking%2Crp
"Apartamento para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 689.000,Setor Bueno,Goiânia,Rua T 33,70 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-setor-bueno-goiania-70m2-id-2859946362/?source=ranking%2Crp
"Casa de condomínio para comprar com 375 m², 4 quartos, 7 banheiros, 6 vagas em
Jardins Itália, Goiânia",R$ 5.400.000,Jardins Itália,Goiânia,Avenida dos Jardins,375 m²,4,7,6,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-jardins-italia-goiania-375m2-id-2842579433/?source=ranking%2Crp
"Lote/Terreno para comprar com 1025 m² em
Setor Faiçalville, Goiânia",R$ 1.030.000,Setor Faiçalville,Goiânia,Avenida Nadra Bufaiçal,1025 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-faicalville-goiania-1025m2-id-2864003769/?source=ranking%2Crp
"Apartamento para comprar com 114 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.299.000,Setor Marista,Goiânia,Rua 143,114 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-114m2-id-2774816082/?source=ranking%2Crp
"Apartamento para comprar com 113 m², 2 quartos, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 890.000,Setor Bueno,Goiânia,Avenida T 14,113 m²,2,2,2,
"Sala/Conjunto para comprar com 60 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 614.648,Aeroviário,Goiânia,Avenida Anhanguera,60 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-aeroviario-goiania-60m2-id-2850561314/?source=ranking%2Crp
"Imóvel para comprar com 150 m², 3 quartos, 3 banheiros, 4 vagas em
Setor Três Marias, Goiânia",R$ 865.000,Setor Três Marias,Goiânia,Rua Las Velas,150 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-closet-setor-tres-marias-goiania-150m2-id-2857090361/?source=ranking%2Crp
"Sala/Conjunto para comprar com 45 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 462.961,Aeroviário,Goiânia,Avenida Anhanguera,45 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-aeroviario-goiania-45m2-id-2854413721/?source=ranking%2Crp
"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 1.000.000,Setor Bueno,Goiânia,Rua T 55,72 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-bueno-goiania-72m2-id-2763401710/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 1 banheiro, 2 vagas em
Jardim América, Goiânia",R$ 604.000,Jardim América,Goiânia,Avenida T 9,63 m²,2,1,2,
"Casa de condomínio para comprar com 452 m² em
Fazenda Vau das Pombas, Goiânia",R$ 700.000,Fazenda Vau das Pombas,Goiânia,Rodovia GO-020,452 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-fazenda-vau-das-pombas-goiania-452m2-id-2837768974/?source=ranking%2Crp
"Apartamento para comprar com 75 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Pedro Ludovico, Goiânia",R$ 789.000,Setor Pedro Ludovico,Goiânia,Avenida Areião,75 m²,2,2-3,1,
"Lote/Terreno para comprar com 480 m² em
Setor Faiçalville, Goiânia",R$ 650.000,Setor Faiçalville,Goiânia,Avenida Madrid,480 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-setor-faicalville-goiania-480m2-id-2848540327/?source=ranking%2Crp
"Apartamento para comprar com 48 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Pedro Ludovico, Goiânia",R$ 465.500,Setor Pedro Ludovico,Goiânia,Rua 1001,48 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-setor-pedro-ludovico-goiania-48m2-id-2858003197/?source=ranking%2Crp
"Sobrado para comprar com 178 m², 3 quartos, 2 banheiros, 3 vagas em
Residencial Village Santa Rita IV, Goiânia",R$ 780.000,Residencial Village Santa Rita IV,Goiânia,Rua SRM 24,178 m²,3,2,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-residencial-village-santa-rita-iv-goiania-178m2-id-2782998660/?source=ranking%2Crp
"Sala/Conjunto para comprar com 36 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 411.456,Aeroviário,Goiânia,Avenida Anhanguera,36 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-aeroviario-goiania-36m2-id-2854411547/?source=ranking%2Crp
"Apartamento para comprar com 74 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 450.000,Jardim América,Goiânia,Rua C143,74 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-74m2-id-2849445935/?source=ranking%2Crp
"Apartamento para comprar com 218 m², 4 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",A partir de R$ 1.050.000,Setor Bueno,Goiânia,Rua T 64,218 m²,4,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-go-218m2-id-2842822015/?source=ranking%2Crp
"Apartamento para comprar com 79 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Bela Vista, Goiânia",R$ 650.000,Setor Bela Vista,Goiânia,Rua T 65 A,79 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bela-vista-goiania-go-79m2-id-2865142756/?source=ranking%2Crp
"Cobertura para comprar com 486 m², 4 quartos, 5 banheiros, 4 vagas em
Setor Marista, Goiânia",R$ 6.900.000,Setor Marista,Goiânia,Rua 32,486 m²,4,5,4,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-setor-marista-goiania-go-486m2-id-2845858127/?source=ranking%2Crp
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 720.000,Setor Bueno,Goiânia,Rua T 37,73 m²,2,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-73m2-id-2780244655/?source=ranking%2Crp
"Apartamento para comprar com 146 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.299.000,Setor Bueno,Goiânia,Rua T 27,146 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-146m2-id-2802579913/?source=ranking%2Crp
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 713.000,Setor Marista,Goiânia,Rua 1128,73 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-73m2-id-2837905741/?source=ranking%2Crp
"Apartamento para comprar com 129 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.429.954,Setor Marista,Goiânia,Rua 1143,129 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-129m2-id-2818930030/?source=ranking%2Crp
"Apartamento para comprar com 218 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 2.450.000,Setor Marista,Goiânia,Rua 148,218 m²,3,3-5,2-3,
"Sala/Conjunto para comprar com 57 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 609.738,Aeroviário,Goiânia,Avenida Anhanguera,57 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-aeroviario-goiania-57m2-id-2854411553/?source=ranking%2Crp
